"Twitter ID",Text,"Profile Image URL",Day,Hour,Minute,"Created At",Geo,"From User","From User ID",Language,"To User","To User ID",Source 
121818092438421504,"RT @jmalsin: This is the sign I saw earlier at Occupy Wall Street: حرية, freedom. #ows http://t.co/8WpVJPtV",http://a2.twimg.com/profile_images/1439588796/Untitled-2-6_normal.jpg,2011-10-06,5,24,"2011-10-06 05:24:31",N;,watergatesummer,23255681,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121818094111956993,"RT @PyreBorn: Anyone that can, go help #OccupySF and help protect their right to protest #OWS",http://a3.twimg.com/sticky/default_profile_images/default_profile_0_normal.png,2011-10-06,5,24,"2011-10-06 05:24:31",N;,americanzpring,419729570,en,,0,"&lt;a href=&quot;http://seesmic.com/&quot; rel=&quot;nofollow&quot;&gt;Seesmic&lt;/a&gt;" 
121818098193010689,"RT @GreeGreece: Occupy Wall Street Media team arrested in paddy wagon #ows (Please RT) http://t.co/CkCPc1z4",http://a3.twimg.com/profile_images/23691612/Photo_30_normal.jpg,2011-10-06,5,24,"2011-10-06 05:24:32",N;,DanaGirl,74578,en,,0,"&lt;a href=&quot;http://twitter.com/devices&quot; rel=&quot;nofollow&quot;&gt;txt&lt;/a&gt;" 
121818102555095041,"#extraordinarypopulardelusionsandthemadnessofcrowds #ows When Republicans &quot;occupy&quot; the Senate floor and filibuster the Small",http://a1.twimg.com/profile_images/1039863230/Photo_on_2010-06-30_at_15.44_normal.jpg,2011-10-06,5,24,"2011-10-06 05:24:33",N;,danielfiegesays,90756316,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121818104253779968,"why can't police be cool @OccupyFDSF &amp; @OccupyWallStNYC like they are at @OccupySanJose? #ows",http://a2.twimg.com/profile_images/1560392493/image_normal.jpg,2011-10-06,5,24,"2011-10-06 05:24:33",N;,okiedeb64,269688363,en,OccupyFDSF,383179660,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;" 
121818106246078464,"RT @TurboKitty: #NV INSTRUCTIONS #CALL2ACTION #OWS LAS VEGAS 10/6/2011  Begin at New York, New York (meet up at 3:00 pm, march (cont) http://t.co/CSf9FYI6",http://a3.twimg.com/sticky/default_profile_images/default_profile_4_normal.png,2011-10-06,5,24,"2011-10-06 05:24:34",N;,skweekie,366893184,en,,0,"&lt;a href=&quot;http://beta.twitlonger.com&quot; rel=&quot;nofollow&quot;&gt;TwitLonger Beta&lt;/a&gt;" 
121818106912972800,"@anghosn would you like to talk about it?? #OWS",http://a2.twimg.com/profile_images/1563297812/image_normal.jpg,2011-10-06,5,24,"2011-10-06 05:24:34",N;,tourtored1221,261688804,en,anghosn,416652343,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;" 
121818107584053248,"RT @OccupyWallSt: “First they ignore you, then they laugh at you, then they fight you, then you win.” You're 3/4 of the way there, #ows",http://a2.twimg.com/profile_images/1267324363/1299719003095_normal.jpg,2011-10-06,5,24,"2011-10-06 05:24:34","a:2:{s:11:""coordinates"";a:2:{i:0;d:31.77120000000000032969182939268648624420166015625;i:1;d:-106.245800000000002683009370230138301849365234375;}s:4:""type"";s:5:""Point"";}",MarcoCesarSaenz,352887718,en,,0,"&lt;a href=&quot;http://www.tweetcaster.com&quot; rel=&quot;nofollow&quot;&gt;TweetCaster for Android&lt;/a&gt;" 
121818107915411456,"RT @OccupyMainSt: #OWS in #NYC, there are reports that #NYPD have plans to take #Zuccotti tonight. Be safe, stay together, leave no one behind, stay peaceful.",http://a3.twimg.com/profile_images/482528578/avatar1_normal.jpg,2011-10-06,5,24,"2011-10-06 05:24:34",N;,acatman,415938139,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121818108263538689,"RT @Badgitator: “First they ignore you, then they laugh at you, then they fight you, then you win.” You're 3/4 of the way there, #ows",http://a2.twimg.com/profile_images/1552770410/link1_normal.jpg,2011-10-06,5,24,"2011-10-06 05:24:34",N;,LinkIzMyHomeboy,411667550,en,,0,"&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;" 
121818110432002048,"RT @MikeHeXt: Keith Olbermann: Media ‘too corrupt or too dense’ to understand ‘Occupy Wall Street’ The Raw Story: http://t.co/UgBJgcn4 #OWS #occupywallst",http://a2.twimg.com/profile_images/1399044473/photo_5001_a_normal.jpg,2011-10-06,5,24,"2011-10-06 05:24:35",N;,reneeroman300,146396012,en,,0,"&lt;a href=&quot;http://twitter.com/tweetbutton&quot; rel=&quot;nofollow&quot;&gt;Tweet Button&lt;/a&gt;" 
121818117327421441,"@andersoncooper Those of you in the corporate owned media who don't publicly support #ows will be outed as loyal CIA assets. ~BLACK",http://a2.twimg.com/profile_images/1571330153/JoeBlack_normal.png,2011-10-06,5,24,"2011-10-06 05:24:37",N;,JosephKBlack,103219155,en,andersoncooper,48175,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;" 
121818119059673090,"RT @TheNewDeal: Where were the police when teaparty &quot;patriots&quot; were bringing loaded guns to political events? #NYPD #OccupyWallStreet #OWS #p2",http://a3.twimg.com/profile_images/1529169863/0N3dcz9D_normal,2011-10-06,5,24,"2011-10-06 05:24:37",N;,oakAsfan24,270323267,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121818119156154368,"RT @Badgitator: “First they ignore you, then they laugh at you, then they fight you, then you win.” You're 3/4 of the way there, #ows",http://a1.twimg.com/profile_images/535686153/me_at_work_3_normal.jpg,2011-10-06,5,24,"2011-10-06 05:24:37",N;,MyDixie_Wrecked,30465469,en,,0,"&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;" 
121818120808701952,"RT @sundeux: The riot squad is assembling and the police ate grabbing their batons while I patiently wait to talk to the supervisor @OccupySF #OWS",http://a2.twimg.com/profile_images/1572823893/316486_10100608479504042_5134086_59217817_495569411_n_normal.jpg,2011-10-06,5,24,"2011-10-06 05:24:37",N;,OccupyOrlMedia,419022716,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;" 
121818123149127681,"&quot;Individually, we are one drop. Together, we are an ocean.&quot; -Satoro http://t.co/11MA7ki5 #OccupyAustin #OWS",http://a0.twimg.com/profile_images/1563356886/IMG_1530_normal.JPG,2011-10-06,5,24,"2011-10-06 05:24:38",N;,jorbot22,415430631,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121818126835920896,"RT @sundeux: The riot squad is assembling and the police ate grabbing their batons while I patiently wait to talk to the supervisor @OccupySF #OWS",http://a1.twimg.com/profile_images/1574533641/photo_normal.JPG,2011-10-06,5,24,"2011-10-06 05:24:39",N;,ArianaFaustini,2777474,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;" 
121818131596443648,"RT @JLownLaw Video of NYPD white shirts hitting people with batons; causes chaos.#OWS - #globalrevolution live on http://t.co/h2YVyjr3",http://a0.twimg.com/profile_images/1568616047/mXgML_normal.jpg,2011-10-06,5,24,"2011-10-06 05:24:40",N;,AGrandKerfuffle,222163362,en,,0,"&lt;a href=&quot;http://stone.com/Twittelator&quot; rel=&quot;nofollow&quot;&gt;Twittelator&lt;/a&gt;" 
121818136440881152,"RT @peterrothberg: Excellent report on tonight's #OWS march by @AllisonKilkenny http://t.co/t9FgKv1P #p2",http://a3.twimg.com/profile_images/1543174932/LeftSlashRight_normal.jpg,2011-10-06,5,24,"2011-10-06 05:24:41",N;,LeftSlashRight,407684923,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121818138554802176,"so JP Morgan owns part of twitter and #ows is not showing up as trending. surprised?",http://a1.twimg.com/profile_images/1325451678/photo-12_normal.JPG,2011-10-06,5,24,"2011-10-06 05:24:42",N;,farewellRPBLC,289614234,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121818150005243904,"Seriously I'll take DM explanations of #ows #occupywallstreet. Please.",http://a0.twimg.com/profile_images/1412839997/311570277_normal.jpg,2011-10-06,5,24,"2011-10-06 05:24:44",N;,sebastian__p,410407122,en,,0,"&lt;a href=&quot;http://ubersocial.com&quot; rel=&quot;nofollow&quot;&gt;ÜberSocial for BlackBerry&lt;/a&gt;" 
121818152282763264,"RT @Badgitator: “First they ignore you, then they laugh at you, then they fight you, then you win.” You're 3/4 of the way there, #ows",http://a1.twimg.com/profile_images/1496779849/FacebookHomescreenImage_normal.jpg,2011-10-06,5,24,"2011-10-06 05:24:45",N;,LGwhat,244681763,en,,0,"&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;" 
121818156690980865,"RT @Moizzil: Wall Street today! The Revolution is growing!!! #occupywallst #ows http://t.co/b3nnfzk0",http://a1.twimg.com/profile_images/1385658180/Republican_Candidates_Debate_Ahead_Florida_NfVFBr5YVTEl-300x282_normal.jpg,2011-10-06,5,24,"2011-10-06 05:24:46",N;,Muslims4RonPaul,277689687,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121818158817488898,"Give me your tired, your poor, Your huddled masses yearning to breathe free? Now you have us #OccupyIowa #OWS #99percent",http://a0.twimg.com/profile_images/1472605007/324399146_normal.jpg,2011-10-06,5,24,"2011-10-06 05:24:46",N;,Dharmapunk12,125512222,en,,0,"&lt;a href=&quot;http://ubersocial.com&quot; rel=&quot;nofollow&quot;&gt;ÜberSocial for BlackBerry&lt;/a&gt;" 
121818160411328512,"RT @kkalmes2: Pls RT over&amp;over: Mayor @MikeBloomberg @NY_POLICE http://t.co/9xYKBnUH //CompilationBrutalArrests #OWS http://t.co/obBabHur @TheJusticeDept",http://a3.twimg.com/profile_images/1564859285/BUFFY_normal.jpg,2011-10-06,5,24,"2011-10-06 05:24:47",N;,bazingainc,176426777,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121818160801382400,"RT @sundeux: The riot squad is assembling and the police ate grabbing their batons while I patiently wait to talk to the supervisor @OccupySF #OWS",http://a0.twimg.com/profile_images/1372984999/male_elf_normal.jpg,2011-10-06,5,24,"2011-10-06 05:24:47",N;,Break1_9,78737634,en,,0,"&lt;a href=&quot;http://twitter.com/#!/download/iphone&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;" 
121818166329483264,"RT @BlackLagooner: Amazing diverse, dynamic, passionate, tireless, inspiring folks at @OccupySeattle #OccupySeattle. Only thing we need more of is: YOU! #OWS",http://a2.twimg.com/profile_images/1449356319/image_normal.jpg,2011-10-06,5,24,"2011-10-06 05:24:48",N;,SvenStraatveit,228561620,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121818168435019776,"Shift in opinion abt #OWS after today,but I feel these unions need 2 be strong in their support of the movement. Otherwise, we have nothing.",http://a2.twimg.com/profile_images/1520122636/DSC_4701_twitter_normal.jpg,2011-10-06,5,24,"2011-10-06 05:24:49",N;,hadearkandil,221428295,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121818181378637825,"RT @Badgitator: “First they ignore you, then they laugh at you, then they fight you, then you win.” You're 3/4 of the way there, #ows",http://a1.twimg.com/profile_images/1245630186/lCCnr_normal.jpg,2011-10-06,5,24,"2011-10-06 05:24:52",N;,CACR25,233008856,en,,0,"&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;" 
121818182242672641,"RT @OccupySF: We just received this notice from the City police - http://t.co/A8EwJ24Y | Please come to the camp immediately. We need everyone! #OWS",http://a3.twimg.com/profile_images/1368549038/Betsydress_normal.jpg,2011-10-06,5,24,"2011-10-06 05:24:52",N;,PASmokey,44083945,en,,0,"&lt;a href=&quot;http://cotweet.com/?utm_source=sp1&quot; rel=&quot;nofollow&quot;&gt;CoTweet&lt;/a&gt;" 
121818185539387392,"RT @diceylee808: #OccupyWallStreet via Global Revolution - &quot;George Soros has not given us any money, and we don't want any of his money.&quot; #OWS",http://a3.twimg.com/profile_images/1571238634/logo_0_normal.png,2011-10-06,5,24,"2011-10-06 05:24:53",N;,OccupySeattle,413594553,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121818189595279360,"RT @CharlesBivona: The whole world is watching .. indeed .. #ows #occupy #OccupyWallSt #OccupyWallStreet",http://a2.twimg.com/profile_images/1478500342/1743951187_Anonymous_normal.jpeg,2011-10-06,5,24,"2011-10-06 05:24:54",N;,halabalusa,27083680,en,,0,"&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;" 
121818194066423809,"RT @Badgitator: “First they ignore you, then they laugh at you, then they fight you, then you win.” You're 3/4 of the way there, #ows",http://a1.twimg.com/profile_images/1505048848/tw_11956466_1313852808_normal.jpg,2011-10-06,5,24,"2011-10-06 05:24:55",N;,bebird,1369706,en,,0,"&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;" 
121818197149233152,"RT @TheNewDeal: The Bottom 50% Pay More of Their Income in Taxes Than the Top 1% http://t.co/oVrxQjED Rt #OccupyWallStreet #OWS #p2 #TaxtheRich",http://a2.twimg.com/profile_images/686078747/palin_hand_02_normal.jpg,2011-10-06,5,24,"2011-10-06 05:24:56",N;,MarlowesFaustus,95173112,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121818199821000705,"Petition Obama to recognize #OWS http://t.co/fIUGUAfh @OccupyInfo @OccupyTheNation @OccupyAmerica @Occupy_USA",http://a2.twimg.com/profile_images/1363678373/190737_10150403736305461_872530460_17160475_4401887_n_normal.jpg,2011-10-06,5,24,"2011-10-06 05:24:56",N;,CultOfAngelique,283017530,it,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121818202652164098,"@headhntr @Fight4Fairness @YourAnonNews #OWS Per F4F: apparently SF public works ordered to destroy the OccupySF camp. Complain @ 4155545184",http://a3.twimg.com/profile_images/1567535164/robinsuitflat_twitter_normal.jpg,2011-10-06,5,24,"2011-10-06 05:24:57",N;,Robyn_DaHood,361841712,en,headhntr,5857631,"&lt;a href=&quot;http://seesmic.com/&quot; rel=&quot;nofollow&quot;&gt;Seesmic&lt;/a&gt;" 
121818203302273024,"RT @BCeeGee: Mom: &quot;Besides the police barricades, everything about this march is better than it was in the 60's.&quot; Generations together this time! #ows",http://a1.twimg.com/profile_images/1414021008/LROE-Nosapaid_normal.png,2011-10-06,5,24,"2011-10-06 05:24:57",N;,Nosapaid,216963578,en,,0,"&lt;a href=&quot;http://twitter.com/download/android&quot; rel=&quot;nofollow&quot;&gt;Twitter for Android&lt;/a&gt;" 
121818206015979520,"RT @Badgitator: “First they ignore you, then they laugh at you, then they fight you, then you win.” You're 3/4 of the way there, #ows",http://a3.twimg.com/profile_images/1215494337/IkTG41Nu_normal,2011-10-06,5,24,"2011-10-06 05:24:58",N;,imchasesbrain,181428082,en,,0,"&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;" 
121818208188637184,"RT @tommasonic: Luke Rudkowski beaten &amp; pepper sprayed by NYPD at Wall Street #OWS http://t.co/OXuQuPkF",http://a1.twimg.com/profile_images/1515904820/0002_normal.jpg,2011-10-06,5,24,"2011-10-06 05:24:58",N;,Gloves4Masons,289756602,no,,0,"&lt;a href=&quot;http://twitterfeed.com&quot; rel=&quot;nofollow&quot;&gt;twitterfeed&lt;/a&gt;" 
121818208788414464,"RT @dominique_e_: CBS Chopper 2: &quot;image of officer with baton hitting protestor as other police surrounded him and tossed the protester to the ground&quot; #ows",http://a0.twimg.com/profile_images/71612642/Nadine2_normal.jpg,2011-10-06,5,24,"2011-10-06 05:24:58",N;,oglhaiti,3703256,en,,0,"&lt;a href=&quot;http://seesmic.com/&quot; rel=&quot;nofollow&quot;&gt;Seesmic&lt;/a&gt;" 
121818210680061952,"RT @mobius1ski 150 people are coming to a Yom Kippur service at #OccupyWallStreet! Are you? http://t.co/N10arVEQ #ows #jewish #yomkippur",http://a0.twimg.com/profile_images/1568616047/mXgML_normal.jpg,2011-10-06,5,24,"2011-10-06 05:24:59",N;,AGrandKerfuffle,222163362,en,,0,"&lt;a href=&quot;http://stone.com/Twittelator&quot; rel=&quot;nofollow&quot;&gt;Twittelator&lt;/a&gt;" 
121818213108551681,"#extraordinarypopulardelusionsandthemadnessofcrowds #ows Business Bill--that thing that addresses unemployment and advances",http://a1.twimg.com/profile_images/1039863230/Photo_on_2010-06-30_at_15.44_normal.jpg,2011-10-06,5,24,"2011-10-06 05:24:59",N;,danielfiegesays,90756316,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121818214555586561,"RT @red_rogers: 99% is a whole lot of people #ows Beware. Be aware.",http://a2.twimg.com/profile_images/1544906656/w_normal.jpg,2011-10-06,5,25,"2011-10-06 05:25:00",N;,guykanon,373286577,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121818216396890113,"RT @TorianBrown: Asked about #OccupyWallStreet, @TheHermanCain says poor people have only themselves to blame. He is a true IDIOT! #OWS  http://t.co/VEk9Wo9v",http://a2.twimg.com/profile_images/1467070906/image_normal.jpg,2011-10-06,5,25,"2011-10-06 05:25:00",N;,papabearblaker,368983939,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121818219127390208,"RT @McBlondeLand: RT .@KeithOlbermann Sean Hennessey WCBS-TV package is up: http://t.co/u0T8dTkm Aerial shots of cops slamming protestors against walls &lt; #OWS",http://a2.twimg.com/profile_images/1439588796/Untitled-2-6_normal.jpg,2011-10-06,5,25,"2011-10-06 05:25:01",N;,watergatesummer,23255681,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121818220222087168,"Free Ponies will be the Death of America http://t.co/r97EnYqH este es el verdadero 99% no el de #OWS @drpichel.",http://a3.twimg.com/profile_images/518196509/Yo_normal.jpg,2011-10-06,5,25,"2011-10-06 05:25:01",N;,jjmiphoto,45363364,en,,0,"&lt;a href=&quot;http://twitter.com/tweetbutton&quot; rel=&quot;nofollow&quot;&gt;Tweet Button&lt;/a&gt;" 
121818223535599618,"The past decade hasn't given people much hope for an effective Left-wing populist movement. Until #OWS http://ow.ly/6OxNp @CitizenCohn",http://a1.twimg.com/profile_images/1168041697/RedShip_512_normal.jpg,2011-10-06,5,25,"2011-10-06 05:25:02",N;,tnr,404519,en,,0,"&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;" 
121818230305202176,"RT @LiveFree24x7: RT @cmfcknw Cops Beating People w/ Batons at #OccupyWallStreet (VIDEO): http://t.co/nXDvR4cn #OWS",http://a3.twimg.com/profile_images/1223093979/tits_normal.jpg,2011-10-06,5,25,"2011-10-06 05:25:04",N;,KrissyRubbles,71788289,en,,0,"&lt;a href=&quot;http://twidroyd.com&quot; rel=&quot;nofollow&quot;&gt;Twidroyd for Android&lt;/a&gt;" 
121818231970332672,"RT @OccupySF: We need you now! Come to the SF Federal Reserve Bank 101 Market St, 94105 by Embarcadero BART #OccupySF #OWS",http://a0.twimg.com/profile_images/716151726/New_Picture_normal.JPG,2011-10-06,5,25,"2011-10-06 05:25:04",N;,48thave,25412493,en,,0,"&lt;a href=&quot;http://cotweet.com/?utm_source=sp1&quot; rel=&quot;nofollow&quot;&gt;CoTweet&lt;/a&gt;" 
121818234533064704,"RT @OccupySF: We just received this notice from the City police - http://t.co/A8EwJ24Y | Please come to the camp immediately. We need everyone! #OWS",http://a2.twimg.com/profile_images/1566109033/image_normal.jpg,2011-10-06,5,25,"2011-10-06 05:25:05",N;,kidcaregiver,274690832,en,,0,"&lt;a href=&quot;http://cotweet.com/?utm_source=sp1&quot; rel=&quot;nofollow&quot;&gt;CoTweet&lt;/a&gt;" 
121818235279638529,"Tear gas... body wash... shower gel... whatever you want. RT @PoliticsOfFear I think it would be fun to fire tear gas into the #ows crowd.",http://a1.twimg.com/profile_images/653033950/twitterProfilePhoto_normal.jpg,2011-10-06,5,25,"2011-10-06 05:25:05",N;,liveforthesun,13153125,en,PoliticsOfFear,9661030,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121818238291156992,"RT @OccupyMainSt: #OWS in #NYC, there are reports that #NYPD have plans to take #Zuccotti tonight. Be safe, stay together, leave no one behind, stay peaceful.",http://a1.twimg.com/profile_images/78129749/im_normal.jpg,2011-10-06,5,25,"2011-10-06 05:25:05",N;,Kaydreein,386434494,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121818238597332993,"RT @DratSaddamWCK: HASHTAG CHANGE OccupyWallStreet is now #ows PLEASE RT",http://a3.twimg.com/sticky/default_profile_images/default_profile_4_normal.png,2011-10-06,5,25,"2011-10-06 05:25:06",N;,skweekie,366893184,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121818248453947393,"RT @AnonKitsu: ALERT!!!!!!!!!!COPS ARE KETTLING PROTESTERS IN PARK W HELICOPTERS AND PADDYWAGONS!!!! #OCCUPYWALLSTREET #OWS #OCCUPYNY PLEASE RT !!HELP!!!!",http://a1.twimg.com/profile_images/1418501804/kimono1_normal.jpg,2011-10-06,5,25,"2011-10-06 05:25:08",N;,emmaleelife,274196071,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121818250794385408,"RT @Badgitator: “First they ignore you, then they laugh at you, then they fight you, then you win.” You're 3/4 of the way there, #ows",http://a0.twimg.com/profile_images/1568992463/hotpink_normal.jpg,2011-10-06,5,25,"2011-10-06 05:25:08",N;,plathrop7,409647740,en,,0,"&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;" 
121818253399048192,"RT @occupygreenbay: #occupygreenbay meeting at NWTC Green Bay Campus in the  Cafeteria Oct 6th 8pm-10pm With #NEWresistance  #wiunion #ows #occupywisconsin",http://a2.twimg.com/profile_images/1340889150/5457661504_48f3b6f8f0_m_normal.jpg,2011-10-06,5,25,"2011-10-06 05:25:09",N;,AnonyMissBadger,254203747,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121818256691576832,"RT @Spudlovr: RT @dominicksaia  First they ignore you, then they laugh at you, then they fight you, then you win. -Mohandas Gandhi #OWS #occupymn #p2",http://a0.twimg.com/profile_images/1562962318/ja_beach_normal.jpg,2011-10-06,5,25,"2011-10-06 05:25:10",N;,mangobeach,2919003,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121818260583874561,"RT @anonops: The New Hashtag is #OWS -- #OccupyWallStreet no more. RT please.",http://a3.twimg.com/profile_images/1555746662/showyourcolors2_normal.JPG,2011-10-06,5,25,"2011-10-06 05:25:11",N;,RayPayola,18115774,en,,0,"&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;" 
121818263419240448,"This! MT @MattBors: Remember when those Tea Partiers brandished guns at rallies and the cops beat and maced them? Shit was crazy yo. #OWS",http://a3.twimg.com/profile_images/1574478590/101_0513_-_Copy_normal.jpg,2011-10-06,5,25,"2011-10-06 05:25:11",N;,UnderdogLib,398628484,en,,0,"&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;" 
121818264157433856,"RT @TheNewDeal: Where were the police when teaparty &quot;patriots&quot; were bringing loaded guns to political events? #NYPD #OccupyWallStreet #OWS #p2",http://a0.twimg.com/profile_images/1563814390/new_ava_normal.jpg,2011-10-06,5,25,"2011-10-06 05:25:12",N;,Jennyjinx,124847,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121818266409766912,"Non-Resistance. Confronted by police, sit down, do not resist. #OWS #OccupyWallStreet",http://a1.twimg.com/profile_images/1034197140/IMG_6015-1_normal.jpg,2011-10-06,5,25,"2011-10-06 05:25:12",N;,starshollowgzt,124658614,en,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121818267261210624,"RT @OccupySF: We need you now! Come to the SF Federal Reserve Bank 101 Market St, 94105 by Embarcadero BART #OccupySF #OWS",http://a3.twimg.com/profile_images/1571238634/logo_0_normal.png,2011-10-06,5,25,"2011-10-06 05:25:12",N;,OccupySeattle,413594553,en,,0,"&lt;a href=&quot;http://cotweet.com/?utm_source=sp1&quot; rel=&quot;nofollow&quot;&gt;CoTweet&lt;/a&gt;" 
121818268779556864,"@OccupyChicago Stand up Now! Song originally from Madison capitol protests in spring. #occupy #standupnow #ows http://t.co/a7Bq0C57",http://a2.twimg.com/profile_images/1533597701/sydetrackedalbumart_normal.jpg,2011-10-06,5,25,"2011-10-06 05:25:13",N;,BenZMusic1,403751006,en,OccupyChicago,411470190,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121818275838574594,"@TurboKitty // Hope you get a lot of help my friend. Vegas cops will do whatever Steve Wynn and his filthy rich casino friends say! #OWS",http://a2.twimg.com/profile_images/1531848914/what_is_it_normal.JPG,2011-10-06,5,25,"2011-10-06 05:25:14",N;,jimmytheheel,46257204,en,TurboKitty,1391369,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121818275935035392,"RT @rustymk2: ?? RT @alphaisforever: TWITTER is censoring #OccupyWallStreet, USE #OWS tag instead --pass it on people. http://t.co/J4Ot6uxY",http://a3.twimg.com/profile_images/1556867186/ShawnMilli_normal.jpg,2011-10-06,5,25,"2011-10-06 05:25:14",N;,ShawnMilli,88361611,en,,0,"&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;" 
121818277721804801,"RT @DaveMc99TA: #occupywallstreet new hashtag #OWS #OWS #OWS #OWS #OWS #OWS #OWS #OWS #OWS #OWS #OWS #OWS #OWS #OWS #OWS #OWS #OWS #OWS #OWS #OWS #OWS #OWS",http://a2.twimg.com/profile_images/1457766924/image_normal.jpg,2011-10-06,5,25,"2011-10-06 05:25:15",N;,frogsarelovely,358904160,pl,,0,"&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;" 
121818282490724352,"This just doesn't stop RT @ChipleKira  Another video of NYPD brutality tonight http://t.co/Mtl3ZJi8 #ows",http://a0.twimg.com/profile_images/1566933815/getmsg-1_normal.jpg,2011-10-06,5,25,"2011-10-06 05:25:16",N;,KeithOlbermann,756269,en,,0,"&lt;a href=&quot;http://stone.com/Twittelator&quot; rel=&quot;nofollow&quot;&gt;Twittelator&lt;/a&gt;" 
