website,reach,flowimpact
uu9980.com,1.1213905242500701e-05,6.0
rainbowhouseclub.com,1.1213905242500701e-05,7.0
springsource.com,1.1213905242500701e-05,13.0
uzmutcr.com,1.1213905242500701e-05,2.0
akvtc.com,1.1213905242500701e-05,19.0
fznews.com.cn,1.1213905242500701e-05,2.0
qwqt.net,1.1213905242500701e-05,15.0
gfx.ms,1.1213905242500701e-05,3.0
wxscreen.com,1.1213905242500701e-05,9.0
desarrolloandroid.co,1.1213905242500701e-05,2.0
xiaochuncnjp.com,1.1213905242500701e-05,2.0
ppacut.com,1.1213905242500701e-05,2.0
yheqyxbp.com,1.1213905242500701e-05,2.0
chr.com,1.1213905242500701e-05,5.0
springsource.org,1.1213905242500701e-05,4.0
aadkka.com,1.1213905242500701e-05,2.0
tierhy.com,1.1213905242500701e-05,3.0
zhuike.net,1.1213905242500701e-05,34.0
zphouhnkc.com,1.1213905242500701e-05,2.0
ynskzkm.com,1.1213905242500701e-05,2.0
911sss.us,1.1213905242500701e-05,2.0
uurt.cc,1.1213905242500701e-05,5.0
zcmgx.com,1.1213905242500701e-05,2.0
db-cache.com,1.1213905242500701e-05,37.0
duilu.net,1.1213905242500701e-05,53.0
6zhuang.com,1.1213905242500701e-05,9.0
fvnkmdpf.com,1.1213905242500701e-05,2.0
koxda.com,1.1213905242500701e-05,6.0
njfoddg.com,1.1213905242500701e-05,2.0
bkiide.com,1.1213905242500701e-05,2.0
sinaimg.com.cn,1.1213905242500701e-05,5.002985163979802
yotqrb.com,1.1213905242500701e-05,2.0
beareyes.com.cn,1.1213905242500701e-05,4.0
zhwdw.com,1.1213905242500701e-05,2.0
5i5aj.com,1.1213905242500701e-05,8.0
rulaiw.com,1.1213905242500701e-05,5.0
wanpu.com,1.1213905242500701e-05,3.0
hp009.com,1.1213905242500701e-05,4.0
citibank.com.cn,1.1213905242500701e-05,17.0
4008527527.com,1.1213905242500701e-05,81.0
234fang.com,1.1213905242500701e-05,7.0
fjzsksw.com,1.1213905242500701e-05,2.0
11rm.com,1.1213905242500701e-05,3.0
smrvu.com,1.1213905242500701e-05,2.0
zuhdaa.com,1.1213905242500701e-05,2.0
needforspeed.com,1.1213905242500701e-05,7.0
allog.com,1.1213905242500701e-05,6.0
0728f.com,1.1213905242500701e-05,3.0
jmft.cn,1.1213905242500701e-05,3.0
tozqg.com,1.1213905242500701e-05,2.0
szhk.com,1.1213905242500701e-05,2.0
srynd.com,1.1213905242500701e-05,2.0
dlxww.com,1.1213905242500701e-05,2.0
singpao.com,1.1213905242500701e-05,7.0
szftzy.com,1.1213905242500701e-05,7.0
zeroturnaround.com,1.1213905242500701e-05,4.0
dazw.cn,1.1213905242500701e-05,6.0
autocadws.com,1.1213905242500701e-05,2.0
assoc-amazon.com,1.1213905242500701e-05,3.0
ccq8.com,1.1213905242500701e-05,9.0
998nn.com,1.1213905242500701e-05,3.0
hqbpc.com,1.1213905242500701e-05,3.0
zdaooh.com,1.1213905242500701e-05,2.0
wo998.com,1.1213905242500701e-05,2.0
thmmv.com,1.1213905242500701e-05,2.0
jlymsmzyi.com,1.1213905242500701e-05,2.0
siwameinv.com,1.1213905242500701e-05,13.0
sewang3.com,1.1213905242500701e-05,3.0
ibankingfaq.com,1.1213905242500701e-05,2.0
hhkk777.com,1.1213905242500701e-05,2.0
cd6789.net,1.1213905242500701e-05,2.0
grsninl.com,1.1213905242500701e-05,2.0
aqgzbehn.com,1.1213905242500701e-05,2.0
sewang4.com,1.1213905242500701e-05,3.0
redtone.com.cn,1.1213905242500701e-05,8.0
kispbuxul.com,1.1213905242500701e-05,2.0
110139.com,1.1213905242500701e-05,3.0
capptain.com,1.1213905242500701e-05,5.0
xd8.net,1.1213905242500701e-05,5.0
wenda60.com,1.1213905242500701e-05,2.0
meiok.com,1.1213905242500701e-05,3.0
xjsm2012.com,1.1213905242500701e-05,6.0
mrwcn.cn,1.1213905242500701e-05,2.0
omvcsv.com,1.1213905242500701e-05,2.0
xaastpcp.com,1.1213905242500701e-05,2.0
wvuxqshoh.com,1.1213905242500701e-05,2.0
chuchujie.com,1.1213905242500701e-05,5.0
tgfwxw.com,1.1213905242500701e-05,33.0
yue43.com,1.1213905242500701e-05,3.0
haxwx.com,1.1213905242500701e-05,5.0
qqiu3.com,1.1213905242500701e-05,2.0
nissan.com.cn,1.1213905242500701e-05,94.0
pixhost.info,1.1213905242500701e-05,2.0
cafebazaar.ir,1.1213905242500701e-05,4.0
foftmt.com,1.1213905242500701e-05,2.0
geoegame.com,1.1213905242500701e-05,4.0
ericsson.net,1.1213905242500701e-05,16.0
yanpwgpbw.com,1.1213905242500701e-05,2.0
bzrcdn.net,1.1213905242500701e-05,19.0
173dyy.com,1.1213905242500701e-05,2.0
ericsson.com,1.1213905242500701e-05,35.0
mediathai.net,1.1213905242500701e-05,2.0
longtugame.com,1.1213905242500701e-05,2.0
meidebi.com,1.1213905242500701e-05,1119.9999999999984
51cube.com,1.1213905242500701e-05,24.0
nhtgv.com,1.1213905242500701e-05,2.0
popads.net,1.1213905242500701e-05,3.0
nilaicao.com,1.1213905242500701e-05,4.0
officese.com,1.1213905242500701e-05,5.0
asamiogawa.net,1.1213905242500701e-05,4.0
topdaofinder.com,1.1213905242500701e-05,3.0
ec121.com,1.1213905242500701e-05,7.0
chinahush.com,1.1213905242500701e-05,3.0
sududa.net,1.1213905242500701e-05,3.0
picsbox.biz,1.1213905242500701e-05,6.0
jrkaoxjcm.com,1.1213905242500701e-05,2.0
laiteb.com,1.1213905242500701e-05,17.0
2qvod.com,1.1213905242500701e-05,5.0
aacgwyhx.com,1.1213905242500701e-05,2.0
gns3.net,1.1213905242500701e-05,2.0
998dd.net,1.1213905242500701e-05,12.0
mchang.cn,1.1213905242500701e-05,2.0
btc456.com,1.1213905242500701e-05,17.0
vstbqvu.com,1.1213905242500701e-05,2.0
hxgxurnyn.com,1.1213905242500701e-05,2.0
61diy.com,1.1213905242500701e-05,2.0
swjuiruh.com,1.1213905242500701e-05,2.0
yujianmei.com,1.1213905242500701e-05,7.0
renjiash.com,1.1213905242500701e-05,6.0
llfrszp.com,1.1213905242500701e-05,3.0
uustock.com,1.1213905242500701e-05,4.0
tjkx.com,1.1213905242500701e-05,18.0
tjkximg.com,1.1213905242500701e-05,8.0
c3itop.com,1.1213905242500701e-05,14.0
gblonejif.com,1.1213905242500701e-05,2.0
fhgvvk.com,1.1213905242500701e-05,2.0
mockxotf.com,1.1213905242500701e-05,2.0
snaup.com,1.1213905242500701e-05,2.0
encmtqmqb.com,1.1213905242500701e-05,2.0
xajbwtj.com,1.1213905242500701e-05,2.0
17lululu.com,1.1213905242500701e-05,2.0
huttdzeg.com,1.1213905242500701e-05,2.0
ftckfkv.com,1.1213905242500701e-05,2.0
gydjd.com,1.1213905242500701e-05,2.0
owbsrldb.com,1.1213905242500701e-05,2.0
apkdown.net,1.1213905242500701e-05,3.0
ntu.sg,1.1213905242500701e-05,2.0
tripadvisor.com,1.1213905242500701e-05,3.0
chinaunicom.com.cn,1.1213905242500701e-05,37.0
ckd.im,1.1213905242500701e-05,3.0
ttrss.com,1.1213905242500701e-05,7.0
readbooks.cc,1.1213905242500701e-05,3.0
tao30.com,1.1213905242500701e-05,2.0
chinaunicom.com,1.1213905242500701e-05,3.0
mzbdqwous.com,1.1213905242500701e-05,2.0
huatuoyf.com,1.1213905242500701e-05,35.0
kxxmm.com,1.1213905242500701e-05,19.0
lenle.com,1.1213905242500701e-05,12.0
137game.com,1.1213905242500701e-05,2.0
gicpic.cn,1.1213905242500701e-05,3.0
hi1718.com,1.1213905242500701e-05,27.0
campl.us,1.1213905242500701e-05,2.0
pvfwezbj.com,1.1213905242500701e-05,2.0
joome.net,1.1213905242500701e-05,5.0
kxgogmu.com,1.1213905242500701e-05,2.0
joosei.com,1.1213905242500701e-05,2.0
easou.cc,1.1213905242500701e-05,3.0
jd-bbs.com,1.1213905242500701e-05,2.0
jd.co,1.1213905242500701e-05,2.0
hneeeb.org,1.1213905242500701e-05,3.0
mqfww.com,1.1213905242500701e-05,3.0
jd120.com,1.1213905242500701e-05,2.0
jdbbs.com,1.1213905242500701e-05,2.0
llyyuatik.com,1.1213905242500701e-05,2.0
cmcsny.org,1.1213905242500701e-05,2.0
dzsbmkut.com,1.1213905242500701e-05,2.0
21cits.com,1.1213905242500701e-05,5.0
ubumhii.com,1.1213905242500701e-05,2.0
lqtx.cc,1.1213905242500701e-05,5.0
jwbpqu.com,1.1213905242500701e-05,2.0
0871as.com,1.1213905242500701e-05,3.0
haoyu8.cn,1.1213905242500701e-05,10.0
ibeike.com,1.1213905242500701e-05,11.0
coctelesfueradeserie.com,1.1213905242500701e-05,2.0
kjvcmiba.com,1.1213905242500701e-05,2.0
hxys.com,1.1213905242500701e-05,4.0
blogblog.com,1.1213905242500701e-05,2.0
blackberryfans.com,1.1213905242500701e-05,8.0
whrhkj.com,1.1213905242500701e-05,24.0
weico.com,1.1213905242500701e-05,4.0
kbhrvqb.com,1.1213905242500701e-05,2.0
hywlm.com,1.1213905242500701e-05,3.0
voqqnsl.com,1.1213905242500701e-05,2.0
goodsync.com,1.1213905242500701e-05,1016.0096507301463
7ese.com,1.1213905242500701e-05,11.0
handystock.com,1.1213905242500701e-05,6.0
bqcntxbr.com,1.1213905242500701e-05,2.0
gdyqtrjdf.com,1.1213905242500701e-05,2.0
whwxxo.com,1.1213905242500701e-05,2.0
phngdd.com,1.1213905242500701e-05,2.0
ydjmfcpz.com,1.1213905242500701e-05,2.0
kaokvpop.com,1.1213905242500701e-05,2.0
shuqi.net,1.1213905242500701e-05,3.0
avav3.com,1.1213905242500701e-05,38.0
dxfazfq.com,1.1213905242500701e-05,2.0
tccj.com.cn,1.1213905242500701e-05,5.0
a7bt.com,1.1213905242500701e-05,2.0
zaitianjin.net,1.1213905242500701e-05,5.0
thinkchange.mobi,1.1213905242500701e-05,4.0
uthda.com,1.1213905242500701e-05,3.0
gauvdcwk.com,1.1213905242500701e-05,2.0
52tejia.com,1.1213905242500701e-05,23.0
airchinaf.com,1.1213905242500701e-05,4.0
missyuan.com,1.1213905242500701e-05,4.0
cuxacpkvk.com,1.1213905242500701e-05,2.0
fuliba.net,1.1213905242500701e-05,4.0
icaipiao123.com,1.1213905242500701e-05,3.0
pingtib.com,1.1213905242500701e-05,6.0
8090176.com,1.1213905242500701e-05,7.0
ssrb.com.cn,1.1213905242500701e-05,2.0
titi-mbq.com,1.1213905242500701e-05,2.0
cahon.cn,1.1213905242500701e-05,44.0
jxlyv.com,1.1213905242500701e-05,2.0
rdlevduu.com,1.1213905242500701e-05,2.0
vbaidu.com,1.1213905242500701e-05,2.0
nowamagic.net,1.1213905242500701e-05,84.0
haosucai.com.cn,1.1213905242500701e-05,3.0
haosucai.com,1.1213905242500701e-05,2.0
huikego.com,1.1213905242500701e-05,2.0
mdtcz.com,1.1213905242500701e-05,2.0
dd88mm.com,1.1213905242500701e-05,5.0
cliqueclack.com,1.1213905242500701e-05,15.0
instrument.com.cn,1.1213905242500701e-05,39.0
om-down.com,1.1213905242500701e-05,3.0
17img.cn,1.1213905242500701e-05,7.0
13952.com,1.1213905242500701e-05,3.0
zqxsfq.com,1.1213905242500701e-05,2.0
tiacns.com,1.1213905242500701e-05,2.0
bylunry.com,1.1213905242500701e-05,2.0
cwaktn.com,1.1213905242500701e-05,2.0
lndabc.com,1.1213905242500701e-05,2.0
gozavd.com,1.1213905242500701e-05,3.0
iyayatest.info,1.1213905242500701e-05,24.003835726043963
miq.cn,1.1213905242500701e-05,14.0
theplatform.com,1.1213905242500701e-05,7.0
zrstusd.com,1.1213905242500701e-05,2.0
21tcm.com,1.1213905242500701e-05,3.0
592job.com,1.1213905242500701e-05,3.0
39kf.com,1.1213905242500701e-05,15.0
jqffmy.com,1.1213905242500701e-05,2.0
tywevcw.com,1.1213905242500701e-05,2.0
fmqujmvvc.com,1.1213905242500701e-05,2.0
zfhqkxf.com,1.1213905242500701e-05,3.0
ecinbr.com,1.1213905242500701e-05,2.0
tocfhk.com,1.1213905242500701e-05,2.0
doehu.com,1.1213905242500701e-05,2.0
dabin69.com,1.1213905242500701e-05,12.0
gamesrepo.com,1.1213905242500701e-05,2.0
1kejian.com,1.1213905242500701e-05,2.0
pim-cs.com,1.1213905242500701e-05,3.0
aiyuelan.com,1.1213905242500701e-05,24.0
aveeyzwcn.com,1.1213905242500701e-05,2.0
appdp.com,1.1213905242500701e-05,4.0
mdjhh.com,1.1213905242500701e-05,2.0
agenda-asia.com,1.1213905242500701e-05,2.0
nscqgt.com,1.1213905242500701e-05,2.0
abb.com,1.1213905242500701e-05,5.0
qjkmzktnw.com,1.1213905242500701e-05,2.0
zerodistances.com,1.1213905242500701e-05,16.0
wprunfetq.com,1.1213905242500701e-05,2.0
xlqxcsjw.com,1.1213905242500701e-05,2.0
omdbrkg.com,1.1213905242500701e-05,2.0
cjbisvpv.com,1.1213905242500701e-05,2.0
hiaqk.com,1.1213905242500701e-05,36.0
gdqqw.com,1.1213905242500701e-05,19.0
200.cc,1.1213905242500701e-05,2.0
ivgrk.com,1.1213905242500701e-05,2.0
vip8005.com,1.1213905242500701e-05,3.9999999999999973
99qh.com,1.1213905242500701e-05,12.0
tieniu.cc,1.1213905242500701e-05,2.0
gaoqing.mobi,1.1213905242500701e-05,16.0
sg169.com,1.1213905242500701e-05,52.0
cntcrceim.com,1.1213905242500701e-05,2.0
oouryq.com,1.1213905242500701e-05,2.0
qqai.net,1.1213905242500701e-05,2.0
zp94.com,1.1213905242500701e-05,13.0
hlmsy.com,1.1213905242500701e-05,2.0
tehoy.com,1.1213905242500701e-05,2.0
eeeoe.us,1.1213905242500701e-05,2.0
558se.com,1.1213905242500701e-05,3.0
126.tc,1.1213905242500701e-05,3.0
sjwz.cn,1.1213905242500701e-05,3.0
bdhzyh.com,1.1213905242500701e-05,8.0
socialbase.cn,1.1213905242500701e-05,10.0
pedigree.com.cn,1.1213905242500701e-05,28.0
thisamericanlife.org,1.1213905242500701e-05,2.0
508555.com,1.1213905242500701e-05,24.0
ttqqw.com,1.1213905242500701e-05,5.0
kungfupanda2game.com,1.1213905242500701e-05,6.0
vzrnh.com,1.1213905242500701e-05,2.0
nycuz.com,1.1213905242500701e-05,2.0
v0.no,1.1213905242500701e-05,12.0
a-365.com,1.1213905242500701e-05,2.0
tvbxinpian.cn,1.1213905242500701e-05,7.00262860308571
55meme.com,1.1213905242500701e-05,4.0
zl3g.com,1.1213905242500701e-05,3.0
ydyagcxxv.com,1.1213905242500701e-05,2.0
kzqyow.com,1.1213905242500701e-05,2.0
jango.com,1.1213905242500701e-05,4.0
lulusheyingyuan.com,1.1213905242500701e-05,5.0
skyrock.net,1.1213905242500701e-05,3.0
13.33rconnection,1.1213905242500701e-05,3.0
cnnb.com,1.1213905242500701e-05,12.0
hzppp.com,1.1213905242500701e-05,12.0
xbell.com.cn,1.1213905242500701e-05,9.0
xhrefd.com,1.1213905242500701e-05,2.0
tnczh.com,1.1213905242500701e-05,2.0
2ge8.com,1.1213905242500701e-05,3.0
podtrac.com,1.1213905242500701e-05,2.0
htaodq.com,1.1213905242500701e-05,2.0
iebkqsgr.com,1.1213905242500701e-05,2.0
tool7001.com,1.1213905242500701e-05,2.0
achizi.com,1.1213905242500701e-05,12.0
kx139.com,1.1213905242500701e-05,295.0
1xxkk.com,1.1213905242500701e-05,38.99999999999999
luohelipin.com,1.1213905242500701e-05,13.0
szn027.com,1.1213905242500701e-05,3.0
c168.com,1.1213905242500701e-05,2.0
zjcxedu.com,1.1213905242500701e-05,7.0
yechang988.com,1.1213905242500701e-05,14.0
gzgzp.com,1.1213905242500701e-05,3.0
jcncryp.com,1.1213905242500701e-05,2.0
vmknizh.com,1.1213905242500701e-05,2.0
xdkb.net,1.1213905242500701e-05,18.999999999999975
qq1234.org,1.1213905242500701e-05,3.0
alljsalldtime.com,1.1213905242500701e-05,2.0
189zhuan.com,1.1213905242500701e-05,2.0
17lub.com,1.1213905242500701e-05,4.0
qq74.net,1.1213905242500701e-05,4.0
qqtx.org,1.1213905242500701e-05,9.0
3g518.com,1.1213905242500701e-05,18.0
qbpjzsusn.com,1.1213905242500701e-05,2.0
niplyonmp.com,1.1213905242500701e-05,2.0
hueiqk.com,1.1213905242500701e-05,2.0
698mm.com,1.1213905242500701e-05,13.0
zbbwfxtxe.com,1.1213905242500701e-05,2.0
arrail-dental.com,1.1213905242500701e-05,4.0
snapfish.com,1.1213905242500701e-05,2.0
tjpickup.com,1.1213905242500701e-05,21.0
eolasia.com,1.1213905242500701e-05,2.0
btsmth.org,1.1213905242500701e-05,3.0
epzacenjw.com,1.1213905242500701e-05,2.0
tzktyoi.com,1.1213905242500701e-05,2.0
dgzq.com.cn,1.1213905242500701e-05,3.0
wan123.com,1.1213905242500701e-05,4.0
zdrvtv.com,1.1213905242500701e-05,2.0
51boao.com,1.1213905242500701e-05,11.0
skyglue.com,1.1213905242500701e-05,4.0
druggcp.net,1.1213905242500701e-05,40.0
haoduolingsheng.com,1.1213905242500701e-05,3.0
srcpoint.com,1.1213905242500701e-05,39.0
zjdxk.com,1.1213905242500701e-05,2.0
gdpx.com.cn,1.1213905242500701e-05,2.0
bujws.com,1.1213905242500701e-05,2.0
pigeoncn.com,1.1213905242500701e-05,162.0
glxabl.com,1.1213905242500701e-05,2.0
meitongka.com,1.1213905242500701e-05,3.0
fishjava.com,1.1213905242500701e-05,2.0
d4eq.net,1.1213905242500701e-05,2.0
vcqtbcw.com,1.1213905242500701e-05,2.0
e2go.com.cn,1.1213905242500701e-05,2.0
shijue.me,1.1213905242500701e-05,11.0
qqeku.cn,1.1213905242500701e-05,3.0
5yid.com,1.1213905242500701e-05,2.0
zrdkeetmr.com,1.1213905242500701e-05,2.0
yqtewpfiv.com,1.1213905242500701e-05,2.0
mychinahr.com,1.1213905242500701e-05,4.0
nanguo0898.com,1.1213905242500701e-05,17.0
bjyunzimei.com,1.1213905242500701e-05,5.0
iztz.com,1.1213905242500701e-05,13.0
cfgyz.com,1.1213905242500701e-05,2.0
fsdsyy.com,1.1213905242500701e-05,3.0
ttx.cn,1.1213905242500701e-05,11.0
fetion.name,1.1213905242500701e-05,7.0
520wawa.com,1.1213905242500701e-05,8.0
shouhuobao.com,1.1213905242500701e-05,18.0
cnpickups.com,1.1213905242500701e-05,11.0
xplus.com,1.1213905242500701e-05,9.0
gxpgbfk.com,1.1213905242500701e-05,2.0
le369.com,1.1213905242500701e-05,42.0
cknhc.com,1.1213905242500701e-05,2.0
klabgames.net,1.1213905242500701e-05,7.0
jdyuhpy.com,1.1213905242500701e-05,2.0
rjuuzih.com,1.1213905242500701e-05,2.0
luxury-locator.com,1.1213905242500701e-05,11.0
19jjj.com,1.1213905242500701e-05,8.0
njbzy.com,1.1213905242500701e-05,2.0
elzmacqmc.com,1.1213905242500701e-05,3.0
bihop.com,1.1213905242500701e-05,2.0
limbic.com,1.1213905242500701e-05,19.0
cfc.com.cn,1.1213905242500701e-05,11.0
jgqqw.net,1.1213905242500701e-05,18.0
smestar.com,1.1213905242500701e-05,6.0
jgcache.com,1.1213905242500701e-05,11.999999999999998
thcwsylan.com,1.1213905242500701e-05,2.0
gushihui.com,1.1213905242500701e-05,14.0
doodlegod.com,1.1213905242500701e-05,17.0
107cine.com,1.1213905242500701e-05,4.0
huan.tv,1.1213905242500701e-05,3.0
icloud.cn,1.1213905242500701e-05,3.0
059517u.cn,1.1213905242500701e-05,2.0
gkdhxz.com,1.1213905242500701e-05,2.0
idmzone.com,1.1213905242500701e-05,2.0
33dvd.com,1.1213905242500701e-05,2.0
caeexpo.org,1.1213905242500701e-05,5.0
zgnisu.com,1.1213905242500701e-05,3.0
911xi.com,1.1213905242500701e-05,3.0
weibodangan.com,1.1213905242500701e-05,11.0
zvdczssl.com,1.1213905242500701e-05,2.0
ddsszc.com,1.1213905242500701e-05,2.0
ghxyvt.com,1.1213905242500701e-05,2.0
df33.com,1.1213905242500701e-05,2.0
fmworlds.cn,1.1213905242500701e-05,116.0
pwmwndij.com,1.1213905242500701e-05,2.0
ahong.com,1.1213905242500701e-05,2.0
cnnexus.com,1.1213905242500701e-05,2.0
taisl.net,1.1213905242500701e-05,2.0
worldwu.com,1.1213905242500701e-05,11.0
hao732.com,1.1213905242500701e-05,2.0
yeesky.net,1.1213905242500701e-05,2.0
snpqxhfo.com,1.1213905242500701e-05,2.0
jwslj.com,1.1213905242500701e-05,2.0
directly33.com,1.1213905242500701e-05,3.0
ucyiazxrb.com,1.1213905242500701e-05,2.0
caiji.com,1.1213905242500701e-05,2.0
qbrme.com,1.1213905242500701e-05,2.0
vote6.com,1.1213905242500701e-05,2.0
k-free.cn,1.1213905242500701e-05,3.0
wappp.com,1.1213905242500701e-05,2.0
yjcow.com,1.1213905242500701e-05,6.0
ai79.com,1.1213905242500701e-05,3.0
upwinner.com,1.1213905242500701e-05,2.0
honeygame.com,1.1213905242500701e-05,2.0
nuowo.net,1.1213905242500701e-05,4.0
kh-air.com,1.1213905242500701e-05,172.0
dade2008.com,1.1213905242500701e-05,13.0
woaibi.net,1.1213905242500701e-05,4.0
kantuqu.com,1.1213905242500701e-05,2.0
bigbo8.com,1.1213905242500701e-05,6.0
cedock.com,1.1213905242500701e-05,7.0
52hutu.com,1.1213905242500701e-05,2.0
smart-tv.cn,1.1213905242500701e-05,10.0
sdcp.cn,1.1213905242500701e-05,32.00157385691327
okoegs.com,1.1213905242500701e-05,2.0
sitetrail.com,1.1213905242500701e-05,5.0
aizhuanlove.cn,1.1213905242500701e-05,2.0
lejiao.tv,1.1213905242500701e-05,10.0
0731tg.cc,1.1213905242500701e-05,4.0
hao767.com,1.1213905242500701e-05,2.0
hao885.com,1.1213905242500701e-05,2.0
bug.cn,1.1213905242500701e-05,26.0
ghostxpsp3.com,1.1213905242500701e-05,2.0
siteserver.cn,1.1213905242500701e-05,2.0
tv.,1.1213905242500701e-05,5.0
qwsy.com,1.1213905242500701e-05,8.0
cietac-sh.org,1.1213905242500701e-05,44.00673031404857
kk1188.net,1.1213905242500701e-05,3.0
atxfhn.com,1.1213905242500701e-05,2.0
7837.com,1.1213905242500701e-05,5.0
hpcfinance.eu,1.1213905242500701e-05,2.0
sasa66.com,1.1213905242500701e-05,11.0
ptddj.com,1.1213905242500701e-05,6.0
274500.com,1.1213905242500701e-05,5.0
dushe.net,1.1213905242500701e-05,15.0
opda.cn,1.1213905242500701e-05,3.0
happybay.mobi,1.1213905242500701e-05,2.0
ion.org,1.1213905242500701e-05,12.0
faqmr.com,1.1213905242500701e-05,3.0
knspql.com,1.1213905242500701e-05,2.0
afxvyxqtm.com,1.1213905242500701e-05,2.0
khyfvo.com,1.1213905242500701e-05,2.0
qeumpacj.com,1.1213905242500701e-05,2.0
almpvpsh.com,1.1213905242500701e-05,2.0
ltihq.com,1.1213905242500701e-05,2.0
pinchmedia.com,1.1213905242500701e-05,2.0
ddi365.com,1.1213905242500701e-05,6.0
takeapp.com,1.1213905242500701e-05,2.0
wasu.com,1.1213905242500701e-05,3.0
cmfish.com,1.1213905242500701e-05,34.0
joboto.com,1.1213905242500701e-05,2.0
howzhi.com,1.1213905242500701e-05,3.0
nowys.org,1.1213905242500701e-05,5.001573856913269
google.ch,1.1213905242500701e-05,3.0
qvocd.org,1.1213905242500701e-05,20.001713321147264
playnb.com,1.1213905242500701e-05,3.0
luyixia.com,1.1213905242500701e-05,27.0
huohu.cc,1.1213905242500701e-05,2.0
zzz444.com,1.1213905242500701e-05,2.0
duomeng.org,1.1213905242500701e-05,2.0
cnonline.org,1.1213905242500701e-05,2.0
yytou.com,1.1213905242500701e-05,5.0
smugmug.com,1.1213905242500701e-05,2.0
hehlu.info,1.1213905242500701e-05,2.0
subxmh.com,1.1213905242500701e-05,2.0
jj59.com,1.1213905242500701e-05,6.0
ntaoai.com,1.1213905242500701e-05,2.0
25az.com,1.1213905242500701e-05,7.0
zjtcm.net,1.1213905242500701e-05,5.0
jiazhao.com,1.1213905242500701e-05,26.0
vrhqnc.com,1.1213905242500701e-05,2.0
seba222.com,1.1213905242500701e-05,11.0
btg-nikko.com,1.1213905242500701e-05,17.0
wslvaxpc.com,1.1213905242500701e-05,2.0
iseesoft.cn,1.1213905242500701e-05,2.0
tianmao.com,1.1213905242500701e-05,4.0
goldmantis.com,1.1213905242500701e-05,3.0033515863099653
lover2.com.cn,1.1213905242500701e-05,12.0
eqgihwdv.com,1.1213905242500701e-05,2.0
qiyeim.com,1.1213905242500701e-05,3.0
sbjrx.com,1.1213905242500701e-05,2.0
baidusao.com,1.1213905242500701e-05,6.0
tianlun8.com,1.1213905242500701e-05,4.0
vnywzzdks.com,1.1213905242500701e-05,2.0
ex.ua,1.1213905242500701e-05,5.0
fdihzln.com,1.1213905242500701e-05,2.0
mehhlse.com,1.1213905242500701e-05,2.0
lzbt.net,1.1213905242500701e-05,3.0
mnzek.com,1.1213905242500701e-05,2.0
zkhnpyw.com,1.1213905242500701e-05,2.0
woiring.com,1.1213905242500701e-05,2.0
ynhzflsno.com,1.1213905242500701e-05,2.0
mn21.com,1.1213905242500701e-05,2.0
paprikaapp.com,1.1213905242500701e-05,2.0
yaloe8009.com,1.1213905242500701e-05,16.0
iizhao.com,1.1213905242500701e-05,4.007170497028393
online-convert.com,1.1213905242500701e-05,4.0
atobo.com,1.1213905242500701e-05,6.0
3000soft.net,1.1213905242500701e-05,2.0
atobo.com.cn,1.1213905242500701e-05,3.0
162.ca,1.1213905242500701e-05,19.0
zhengtian8.com,1.1213905242500701e-05,15.0
uu08.net,1.1213905242500701e-05,18.0
keydroid.com,1.1213905242500701e-05,2.0
tiantang.ca,1.1213905242500701e-05,20.0
kxin.cc,1.1213905242500701e-05,3.0
uuhy.com,1.1213905242500701e-05,5.0
qiujieda.com,1.1213905242500701e-05,13.0
iq-sps.com,1.1213905242500701e-05,4.0
hougg.info,1.1213905242500701e-05,320.00126726413447
oyeswc.com,1.1213905242500701e-05,2.0
dotnxdomain.net,1.1213905242500701e-05,4.0
iq-sps.de,1.1213905242500701e-05,6.0
apnic.net,1.1213905242500701e-05,3.0
forbeschina.com,1.1213905242500701e-05,13.0
kisspopo.com,1.1213905242500701e-05,7.0
wodeweilai.com,1.1213905242500701e-05,3.0
tv110.com,1.1213905242500701e-05,5.0
xyjxbmw.com,1.1213905242500701e-05,22.0
tom51.com,1.1213905242500701e-05,12.0
boyair.com,1.1213905242500701e-05,36.0
24timezones.com,1.1213905242500701e-05,5.0
cc62.com,1.1213905242500701e-05,2.0
ewwqksopg.com,1.1213905242500701e-05,2.0
languiqifang.net,1.1213905242500701e-05,16.0
hougg.com,1.1213905242500701e-05,8.0
iwencai.com,1.1213905242500701e-05,8.0
trhos.com,1.1213905242500701e-05,5.0
kezhuwuye.com.cn,1.1213905242500701e-05,3.0
qpgame.com,1.1213905242500701e-05,2.0
disneymovienetwork.com,1.1213905242500701e-05,2.0
soundhound.com,1.1213905242500701e-05,2.0
uanarwsgh.com,1.1213905242500701e-05,2.0
bscyo.com,1.1213905242500701e-05,2.0
jjynyctoh.com,1.1213905242500701e-05,2.0
charmclick.com,1.1213905242500701e-05,9.0
kuangyi.com,1.1213905242500701e-05,4.0
zby.in,1.1213905242500701e-05,4.0
kingcamp.com.cn,1.1213905242500701e-05,11.0
123xz.org,1.1213905242500701e-05,2.0
zhong-yao.net,1.1213905242500701e-05,10.0
deepbbs.org,1.1213905242500701e-05,2.0
wyfwgw.com,1.1213905242500701e-05,2.0
web-207.com,1.1213905242500701e-05,3.0
chemdrug.com,1.1213905242500701e-05,13.0
gcxa.cn,1.1213905242500701e-05,2.0
chinanewscb.com,1.1213905242500701e-05,2.0
lottedfs.com,1.1213905242500701e-05,14.0
